bar_diameter_mm,h_convection,T_core_initial,delta_T_initial,T_water,quench_time_s,T_surface_initial,dt,n_steps,T_surface_end,T_surface_min,peak_cooling_rate,mean_cooling_rate,gap_core_surface,gap_subsurface_surface,T_core_end,rim_depth_mm,Bi_surface_end,Fo_surface_end,stability_worst
27.07254671847632,11580.813101862886,1060.4333841706248,64.64337193150767,31.426106136298813,0.3206596294297521,995.7900122391171,0.00105629127810702,304,581.0517497279465,581.0517497279465,-6416.193057286596,-1291.5666621905682,476.8610754500702,153.55967695303207,1057.9128251780166,0.0,0.21477908356065217,0.013730484409716252,0.01667950526807893
14.501472435513941,19418.974645696548,1011.4084018875434,154.94541740593124,29.581026796013653,0.11513094027272669,856.4629844816121,0.0003149172868071689,366,545.0827873562936,545.0827873562936,-16804.950921985735,-2701.552444268054,458.8860290684395,102.35926567311162,1003.9688164247331,0.3625368108878483,0.18726209172396047,0.015638024856899677,0.018566434102034
20.10911452926572,12951.53426219854,972.2709129951155,131.91984826195,47.433581939749764,0.12144356883757083,840.3510647331655,0.0006216473486920202,195,586.3775460627946,586.3775460627946,-7702.706561417026,-2095.1240339302926,382.48242838060105,122.8896399015149,968.8599744433957,0.0,0.17909478340963922,0.014432088966419857,0.017016800814009466
22.3255527820783,19290.4223797832,1043.0489020430132,91.24454628732238,32.21835411853662,0.2461299351607573,951.8043557556908,0.0006663455697438674,369,500.42596106394757,500.42596106394757,-12543.439924926925,-1835.755706399672,538.6374421719079,140.63060732491437,1039.0634032358555,0.558138819551959,0.27687879659402653,0.015419367734044658,0.019688663716487705
28.96638725071529,8473.927862206228,997.5763004677954,114.68988015527901,29.09339485813492,0.23974400844144086,882.8864203125163,0.0012945028326270787,185,629.6916186836883,629.6916186836883,-3726.130425606019,-1057.2557393076709,365.0393803189596,123.29535718307363,994.7309990026479,0.0,0.1751482693357968,0.012671859344549716,0.016624298381913004
30.896513155898237,23338.228531151857,987.9788766952942,105.17734336288324,29.89312960349811,0.3112671332308712,882.8015333324109,0.0010826243103777221,288,413.83673611274907,413.83673611274907,-10318.76752746898,-1504.0766909971983,571.1620419153805,179.76655897375832,984.9987780281297,0.772412828897456,0.4353367043696059,0.015390398928777093,0.022090404477364427
23.94063424687688,13892.189539866009,984.8043439738426,124.03414752683616,43.00269864685913,0.2269777569359003,860.7701964470065,0.0008322600534223497,273,535.467222500811,535.467222500811,-7301.881563912836,-1431.7471807651464,445.07191367022415,124.3882896065096,980.5391361710351,0.5985158561719224,0.21975624546816422,0.015509885504585331,0.01891827971071411
11.005030550503529,21197.14852407307,960.0959585749939,121.3047847826512,42.82175246942638,0.14101148728581922,838.7911737923428,0.00019081732231369524,739,521.4825178829751,521.4825178829751,-23386.635344588853,-2250.1925569946375,426.4229505511671,73.63485495531029,947.9054684341422,0.550251527525177,0.1523261528695404,0.017369617657667407,0.02001546469227472
23.292913877724025,11974.321046734605,999.8090191524983,158.20012588058134,37.17539233922123,0.2847501693993656,841.6088932719169,0.0008165203171724697,349,548.7129760452334,548.7129760452334,-6174.0264412540855,-1027.8290670610468,443.8464192945203,99.72190062749212,992.5593953397537,0.5823228469431004,0.18627943400698324,0.015579048088330117,0.018481104348591827
27.45585467135803,18706.407992344968,952.720724108525,120.4853818313482,37.117106835747975,0.30690891320800395,832.2353422771769,0.0009756416841041249,315,454.10875954225384,454.10875954225384,-8561.364915256481,-1230.371630804598,494.39489791429133,137.592185710754,948.5036574565452,0.6863963667839492,0.3192217932892001,0.016348301605667765,0.02156703576146174
17.6349415480748,21539.86305760074,1024.666590560418,133.18360557543974,33.861873392646466,0.3469706104412874,891.4829849849782,0.0004325154196645694,802,445.033196524755,445.033196524755,-16328.153426577608,-1287.0536722345132,566.5191905645361,100.12170744629134,1011.5523870892911,0.8817470774037401,0.23448384403240202,0.01786285016320206,0.022051399934844496
24.39664629268169,21790.56680059387,965.9605970878438,75.6420361045763,45.203193626831215,0.14773420665116718,890.3185609832675,0.0007588569015409991,195,480.2588631301111,480.2588631301111,-12074.751990195007,-2771.102484711592,484.0845554768847,188.10000599399575,964.3434186069958,0.6099161573170433,0.336630722676143,0.015318635973550765,0.02047535947173992
20.875944939831495,21088.109428739677,993.3617517336868,157.34397666886025,27.96098492530453,0.2673002626816148,836.0177750648265,0.0005865418317768513,456,450.7029087276976,450.7029087276976,-12728.840232102468,-1440.6282658606053,534.2480715541074,119.67378810978778,984.950980281805,1.043797246991574,0.27287468416289107,0.017107816426833147,0.02177610643102196
